place_id,place_names
3721095,elon
3751840,pinebluff
3744520,morrisville
3709400,buxton
3730340,hays
3718300,dundarrach
3732980,hudson
3720120,edenton
3753820,princeton
3770380,wadesboro
3722360,fairmont
3732540,hookerton
3721160,emerald isle
3710740,cary
3764180,spring lake
3721740,erwin
3706240,bladenboro
3739360,louisburg
3708040,broad creek
3758740,salem
3737120,laurel hill
3740860,mamers
3765020,stokes
3735540,kenly
3758730,st. stephens
3704955,belvoir
3745640,murfreesboro
3743160,millers creek
3723980,fontana dam
3757200,rockfish
3745460,moyock
3758940,salvo
3722280,fairfield
3702480,atlantic
3702620,aurora
3760180,sedalia
3756340,richfield
3727182,governors village
3736400,la grange
3708110,brogden
3720620,elkin
3762060,sims
3716820,dellview
3770720,wallace
3724720,franklinton
3741960,matthews
3722240,fair bluff
3763130,southern shores
3705135,bermuda run
3772600,west marion
3755460,red cross
3748700,ocean isle beach
3764740,statesville
3732260,holly springs
3741720,marvin
3771100,warrenton
3705220,bessemer city
3766500,sylva
3758840,salemburg
3705530,bethlehem
3712140,cherokee
3739480,lowell
3752760,pleasant garden
3730280,hayesville
3732580,hoopers creek
3775780,wrightsboro
3710120,candor
3769020,tyro
3733820,iron station
3769640,valley hill
3715440,cricket
3712780,clarkton
3770920,wanchese
3702780,avon
3756710,river bend
3716720,deep run
3763360,southmont
3743720,mocksville
3758720,st. pauls
3757039,roberdel
3726920,goldston
3732740,horse shoe
3757800,roseboro
3774020,wilkesboro
3730260,haw river
3744560,morven
3712186,cherry branch
3713560,colerain
3762040,simpson
5159384,onley
5115112,cheriton
5160488,pamplin city
5109016,boydton
5133232,gretna
5175840,stony creek
5178192,the plains
5176880,surry
5151512,middletown
5131936,gordonsville
5152680,monterey
5159364,one loudoun
5137380,hilltown
5183888,weems
5123744,dumbarton
5170480,saumsville
5148450,mcnair
5150104,mathews
5186336,willis wharf
5158184,oak hall
5148232,mcgaheysville
5111245,bull run mountain estates
5180224,upperville
5183440,waterford
5101256,allisonia
5165280,quinby
5165248,quicksburg
5170528,savageville
5187410,woodlawn
5101240,allison gap
5142501,kincora
5163928,port royal
5123376,drakes branch
5117536,clinchport
5123952,dungannon
5140088,irvington
5181024,victoria
5182384,wakefield
5153864,mount crawford
5125008,edinburg
5179024,toms brook
5113784,cedar bluff
5163288,pocahontas
5128544,floyd
5131952,gore
5133584,groveton
5157560,north springfield
5109032,boykins
5117952,coeburn
5123008,doran
5123776,dunbar
5141016,jewell ridge
5159752,osaka
5148488,madison
5171776,shenandoah
5110072,brodnax
5110568,brucetown
5101752,amonate
5148344,mckenney
5117504,clinchco
5134240,hamilton
5170752,scottsburg
5100180,accomac
5160680,parksley
5117680,cloverdale
5111230,bull run
5131056,glade spring
5135976,haymarket
5140232,ivor
5141656,keller
5120160,crewe
5143704,lancaster
5170576,saxis
5120240,crimora
5106216,bellwood
5107976,bland
5107400,big island
5160392,palmyra
5140216,ivanhoe
5135640,harriston
5171625,shawneeland
5106336,belmont estates
5126384,ewing
5171264,seven mile ford
5167704,riverview
5147136,loudoun valley estates
5130618,george mason
5172080,shipman
5110856,buckingham courthouse
5177648,tasley
5149336,mappsville
5108675,boston
5170520,savage town
5180016,union level
5139920,innsbrook
5169792,st. charles
5150760,meadowview
5146456,locust mount
5108925,bowmans crossing
5127952,fishers hill
5159416,opal
5100772,aldie
5175040,stanleytown
5102064,apple mountain lake
5127040,fairview beach
5114904,charles city
5118624,columbia
5124208,eagle rock
5131504,glen wilton
5179768,twin lakes
5164384,powhatan
5174384,sperryville
5133824,gwynn
5147352,low moor
5144476,laurel park
5153030,moorefield
5126944,fairview
5150696,meadows of dan
5139259,hutchison
5100724,alberta
5183808,weber city
5137288,hillsboro
5134176,hallwood
5110744,buchanan
5127232,falls mills
5174160,southside chesconessex
5156048,new river
5151192,merrifield
5152952,montross
5150984,melfa
5176416,sudley
5171216,seven corners
5122576,dinwiddie
5167304,ripplemead
5108984,boyce
5110296,brookneal
5157870,nottoway court house
5117296,cleveland
5129628,franklin farm
5176516,sully square
5126701,fair lakes
5150840,mechanicsburg
5145960,linville
5127264,falmouth
5132560,greenbackville
5132624,greenbush
5121776,deep creek
5114952,charlotte court house
5144984,leesburg
5148968,manassas park
5144520,lawrenceville
5143176,la crosse
5166512,remington
5142536,king and queen court house
5150020,massanetta springs
5148445,mcmullin
5122160,dendron
5132592,greenbriar
5183056,warfield
5167256,riner
5116880,claremont
5147672,lynchburg
5117552,clintwood
5133488,grottoes
5123760,dumfries
5169936,st. paul
5147208,lovettsville
5170096,saltville
5112808,cape charles
5109656,bridgewater
5119600,courtland
5112904,capron
5117376,clifton
5183680,waynesboro
5120752,culpeper
5105912,belle haven
5127824,fincastle
5163768,poquoson
5179456,troutdale
5133648,grundy
5173904,south hill
5170000,salem
5135624,harrisonburg
5175216,staunton
5123648,dublin
5102040,appalachia
5119904,craigsville
5116000,chesapeake
5103512,atkins
5118944,conicville
5147064,lorton
5120436,crosspointe
5155608,new church
5104904,bastian
5165128,quantico base
5113635,cats bridge
5141832,kenbridge
5164000,portsmouth
5139224,hurt
5187712,woodstock
5101528,altavista
5114440,centreville
5119571,county center
5128528,floris
5187312,woodbridge
5108264,blue ridge shores
5106424,belspring
5139916,innovation
5187960,wyndham
5112472,camp barrett
5169360,ruckersville
5122976,dooms
5168880,rose hill
5152968,montvale
5148776,makemie park
5185184,weyers cave
5124272,earlysville
5142216,keswick
5148376,mclean
5113403,cascades
5187408,woodlawn
5162264,pimmit hills
5147224,lovingston
5180120,university center
5140248,ivy
5178264,the university of virginia's college at wise
5160984,patrick springs
5164560,prince george
5107160,bethel manor
5147296,lowes island
5124816,ebony
5161464,penhook
5112590,camptown
5101000,alexandria
5176256,stuart
5118400,colonial beach
5169456,rural retreat
5188000,wytheville
5131200,glen allen
5182371,wakefield
5157531,north shore
5149144,mantua
5151560,midlothian
5122064,deltaville
5108708,boswell's corner
5162738,piney mountain
5170352,sanford
5119560,countryside
5145008,leesylvania
5143424,lake monticello
5109248,brandermill
5122472,difficult run
5103656,austinville
5163896,port republic
5157368,north garden
5108200,blue ridge
5171040,sedley
5148184,mcdowell
5109752,brightwood
5183568,wattsville
5153832,mount clifton
5126656,fairfield
5122560,dillwyn
5144696,lebanon
5161896,phenix
5170800,scottsville
5131968,goshen
5109816,bristol
5185600,white stone
5147144,louisa
5152120,mineral
5158696,occoquan
5167208,ridgeway
5173200,smithfield
5130496,gate city
5186784,windsor
5156304,nickelsville
5116480,chilhowie
5165392,radford
5186160,williamsburg
5129552,franconia
5132496,great falls
5145784,lincolnia
5154144,mount vernon
5155752,newington
5158472,oakton
5166672,reston
5174592,springfield
5179950,tysons
5187240,wolf trap
5115048,chatmoss
5156000,newport news
5109208,branchville
5156096,newsoms
5117440,clifton forge
5154904,narrows
5166896,rich creek
5120560,crozet
5107480,big stone gap
5187072,wise
5101912,annandale
5104392,barboursville
5107448,big rock
5111464,burke
5123984,dunn loring
5129008,fort belvoir
5129136,fort hunt
5104088,bailey's crossroads
5124752,eastville
5175504,stewartsville
5109400,breaks
5122640,disputanta
5129712,franktown
5168480,rocky gap
5124496,east highland park
5137032,highland springs
5144280,laurel
5152904,montrose
5179560,tuckahoe
5178736,timberville
5153992,mount jackson
5155848,new market
5108152,bluefield
5177792,tazewell
5100148,abingdon
5155592,new castle
5175344,stephens city
5110040,broadway
5125408,elkton
5129968,front royal
5175440,stevens creek
5147528,luray
5183136,warrenton
5155208,navy
5109072,braddock
5101672,amherst
5175008,stanardsville
5179472,troutville
5129600,franklin
5183168,warsaw
5130208,galax
5138424,hopewell
5108584,boones mill
5121344,danville
5165008,purcellville
5181312,virgilina
5136008,haysi
5117424,cliftondale park
5166032,rectortown
5141624,keezletown
5177408,tacoma
5168000,roanoke
5161832,petersburg
5144620,laymantown
5130176,gainesville
5145957,linton hall
5146328,loch lomond
5179360,triangle
5127712,ferrum
5184632,westlake corner
5108120,bloxom
5160296,painter
5177520,tangier
5182320,wachapreague
5129920,fries
5111560,burkeville
5114984,chase city
5123680,duffield
5116608,christiansburg
5118448,colonial heights
5137336,hillsville
5176000,strasburg
5165120,quantico
5169536,rustburg
5178688,timberlake
5127440,farmville
5105544,bedford
5154984,nassawadox
5108888,bowling green
5116512,chincoteague
5153480,motley
5153944,mount hermon
5187380,woodlake
5103608,augusta springs
5103320,ashburn
5106275,belmont
5144048,lansdowne
5109188,brambleton
5102248,arcola
5175702,stone ridge
5151432,middlebrook
5172935,skyland estates
5171826,shenandoah shores
5125877,enon
5116736,churchville
5164152,potomac mills
5117120,claypool hill
5171904,sherando
5160888,passapatanzy
5131616,gloucester point
5180608,vansant
5108472,bon air
5126128,ettrick
5150136,matoaca
5126736,fairlawn
5104920,basye
5127296,fancy gap
5127968,fishersville
5180864,verona
5129840,free union
5120768,cumberland
5170715,scotland
5128496,flint hill
5170112,saluda
5176912,sussex
5136216,heathsville
5142792,king william
5107944,blairs
5150200,maurertown
5143430,lake of the woods
5147496,lunenburg
5143600,lake wilderness
5116240,chester gap
5143420,lake land'or
5138504,horntown
5138032,hollymead
5105336,bealeton
5105200,bayside
5177856,temperanceville
5151362,metompkin
5114995,chase crossing
5130384,gargatha
5137544,hiwassee
5160920,pastoria
5104856,baskerville
5149320,mappsburg
5117632,clover
5167352,riverdale
5155000,nathalie
5166800,rhoadesville
5180048,unionville
5101416,alonzaville
5155528,new baltimore
5118656,columbia furnace
5117040,clary
5146410,locust grove
5125792,emory
5150312,max meadows
5126592,fairfax station
5163190,plum creek
5148996,manchester
5143224,lafayette
5164512,prices fork
5155448,nelsonia
5187008,wintergreen
5160512,pantops
5174916,stafford courthouse
5106728,bensley
5170704,schuyler
5135240,harborton
5103208,arrington
5113512,castlewood
5100468,adwolf
5129152,fort lee
5138632,hot springs
5111470,burke centre
5126875,fair oaks
5174120,south run
5142746,kingstowne
5155758,newington forest
5171810,shenandoah farms
5170296,sandy level
5107484,big stone gap east
5150856,mechanicsville
5131488,glenvar
5123584,dryden
5168885,rose hill
5105256,baywood
5127744,fieldale
5167288,rio
5168470,rockwood
5101640,amelia court house
5128688,forest
5165744,raven
5143392,lake holiday
5103528,atlantic
5151096,mendota
5155800,new kent
5110776,buckhall
5143359,lake caroline
5115176,cherry hill
5123732,dulles town center
5153584,mountain road
5135160,hanover
5185608,whitesville
5172736,singers glen
5116096,chester
5121152,daleville
5118880,concord
5143432,lake ridge
5152658,montclair
5180000,union hall
5173624,southampton meadows
5121872,deerfield
5100110,abbs valley
5175536,stickleyville
5139304,hybla valley
5176448,sugar grove
5121312,dante
5109064,bracey
5104872,bassett
5169472,rushmere
5114544,chamberlayne
5143464,lakeside
5172272,short pump
5148520,madison heights
5123392,dranesville
5105928,belle haven
5181152,villa heights
5164976,pungoteague
5131608,gloucester courthouse
5154056,mount olive
5113720,cave spring
5109952,broadlands
5136445,henry fork
5124720,east stone gap
5108376,boissevain
5141144,jolivue
5176272,stuarts draft
5112600,cana
5164288,pounding mill
5165776,ravensworth
5174470,spotsylvania courthouse
5173760,southern gateway
5149656,marshall
5171072,selma
5132320,gratton
5171632,shawsville
5188240,yorktown
5125136,eggleston
5186720,winchester
5161208,pearisburg
5142264,keysville
5102072,appomattox
5139528,independence
5159496,orange
5131912,goose creek village
5183088,warm springs
5103000,arlington
5180029,union mill
5132498,great falls crossing
5168496,rocky mount
5103368,ashland
5107832,blackstone
5134064,halifax
5169168,round hill
5114968,charlottesville
5126496,fairfax
5183600,waverly
5161560,pennington gap
5181072,vienna
5182000,virginia beach
5106968,berryville
5126416,exmore
5145512,lexington
5155720,new hope
5174100,south riding
5161336,pembroke
5146760,long branch
5121648,dayton
5164272,pound
5166928,richlands
5176432,suffolk
5121184,damascus
5158104,oak grove
5175024,stanley
5125968,esmont
5148856,mallow
5142680,kings park west
5151848,millboro
5107784,blacksburg
5102112,aquia harbour
5188145,yogaville
5150568,meadowbrook
5139064,huntington
5121008,dahlgren
5137432,hiltons
5144430,laurel hill
5175376,sterling
5121088,dale city
5129040,fort chiswell
5113192,carrsville
5119728,covington
5173712,south boston
5112915,captains cove
5142568,king george
5121016,dahlgren center
5159336,onancock
5129744,fredericksburg
5171825,shenandoah retreat
5149464,marion
5142424,kilmarnock
5149784,martinsville
5154120,mount sidney
5157000,norfolk
5139544,independent hill
5147720,lyndhurst
5111224,bull run
5158312,oak level
5164880,pulaski
5167000,richmond
5181280,vinton
5177568,tappahannock
5131376,glen lyn
5100484,afton
5139448,idylwood
5187333,woodburn
5142664,kings park
5149998,mason neck
5175680,stonega
5134304,hampden-sydney
5136648,herndon
5184368,west falls church
5174848,springville
5135912,hayfield
5170256,sandston
5118352,collinsville
5125808,emporia
5140024,iron gate
5143352,lake barcroft
5184976,west springfield
5156464,nokesville
5180272,urbanna
5170680,schooner bay
5113160,carrollton
5125488,elliston
5140536,jarratt
5167331,rivanna
5113624,catlett
5152408,modest town
5130480,gasburg
5160840,parrott
5108320,bobtown
5117776,cluster springs
5183248,washington
5178532,thynedale
5173376,snowville
5128848,forestville
5144712,lebanon church
5138785,hudson crossroads
5115000,chatham
5184960,west point
5127200,falls church
5132944,greenville
5111032,buena vista
5116992,clarksville
5114744,chantilly
5155400,nellysford
5159672,orkney springs
5151208,merrimac
5151448,middleburg
5135000,hampton
5152536,moneta
5148952,manassas
5109352,brandy station
5131808,goochland
5112264,calverton
5123408,draper
5112136,callaghan
5176464,sugarland run
5177925,templeton
5188176,yorkshire
5142104,keokee
5151544,midland
5144952,lee mont
5106712,benns church
5150030,massanutten
5138552,horse pasture
5157688,norton
5141272,jonesville
5114312,central garage
5131136,glasgow
5138280,honaker
5106512,belview
5137880,hollins
5180165,university of virginia
5124544,east lexington
5160536,paris
5435284,harpers ferry
5458564,new haven
5431324,glasgow
5424484,elk garden
5474380,sistersville
5473468,shepherdstown
5451724,marmet
5432884,grantsville
5452324,matewan
5412484,cameron
5426692,falling spring
5412436,camden-on-gauley
5466412,quinwood
5439340,hundred
5423092,east bank
5478964,sylvester
5466484,racine
5482756,valley head
5458756,new richmond
5419492,cucumber
5413756,cassville
5432068,glen white
5433100,great cacapon
5436340,helvetia
5414212,century
5419948,dailey
5470468,rossmore
5423644,eccles
5431876,glen jean
5406436,bergoo
5405068,beards fork
5450836,malden
5414812,chelyan
5415076,chester
5450260,mcmechen
5404924,bayard
5436436,henderson
5408092,blacksville
5462332,paw paw
5439628,huttonsville
5488324,womelsdorf (coalton)
5403364,auburn
5465956,pullman
5401780,anawalt
5459428,northfork
5484580,wardensville
5410180,bridgeport
5415628,clarksburg
5485924,west milford
5461180,osage
5409148,booth
5462428,peach creek
5423020,earling
5458252,newark
5458300,newburg
5481268,tunnelton
5478580,sutton
5418412,cowen
5460028,oak hill
5480284,thurmond
5465356,pratt
5485324,wellsburg
5400772,alderson
5481940,union
5437372,hillsboro
5467996,rhodell
5486452,wheeling
5454892,mitchell heights
5462284,parsons
5424748,elkview
5485228,welch
5434756,handley
5412124,cairo
5459836,nutter fort
5463604,piedmont
5463892,pine grove
5413108,capon bridge
5414692,chattaroy
5408308,blennerhassett
5486932,whitmer
5436628,hepzibah
5456212,mount carbon
5437444,hilltop
5407228,big creek
5472004,sarah ann
5411620,burlington
5466460,rachel
5445580,lavalette
5481484,twilight
5410948,brush fork
5483764,vivian
5417836,corinne
5428948,frank
5407756,birch river
5440204,inwood
5461660,page
5476444,stanaford
5425516,enterprise
5402188,apple grove
5437612,hinkleville
5416972,colcord
5485636,west dunbar
5442244,junior
5460196,oakvale
5406844,bethany
5466652,rainelle
5485900,west logan
5455756,morgantown
5468908,rivesville
5446300,leon
5430772,gilbert
5406004,belmont
5426524,fairview
5409700,bradshaw
5462140,parkersburg
5410852,bruceton mills
5438260,hometown
5444548,kopperston
5462044,parcoal
5476996,stollings
5433580,greenview
5436460,hendricks
5429716,gallipolis ferry
5463052,peterstown
5449252,lumberport
5429404,friendly
5452780,meadow bridge
5467660,reedy
5402260,arbovale
5434180,gypsy
5409844,brandonville
5422828,dupont city
5400364,addison (webster springs)
5442316,justice addition
5468116,richwood
5487892,windsor heights
5470828,rupert
5409364,bowden
5420764,deep water
5473444,shenandoah junction
5418388,covel
5408524,bluefield
5464708,point pleasant
5457148,mullens
5414600,charleston
5411284,buffalo
5460364,oceana
5479708,terra alta
5453572,middlebourne
5422852,durbin
5484724,washington
5405332,beckley
5482732,valley grove
5459458,north hills
5449732,mcconnell
5452588,maybeury
5488708,worthington
5437636,hinton
5464516,poca
5411716,burnsville
5450524,madison
5444044,kingwood
5455540,montrose
5430220,gassaway
5484484,war
5404612,barrackville
5463940,pineville
5455276,monongah
5434492,hambleton
5434516,hamlin
5452180,mason
5477980,summersville
5446468,lester
5414610,charles town
5451100,mannington
5424580,elkins
5415916,clearview
5435092,harman
5446636,lewisburg
5466988,ranson
5475820,spencer
5404900,baxter
5427196,fenwick
5425732,eskdale
5470084,romney
5454484,milton
5420980,delbarton
5466892,rand
5462788,pentress
5465836,prosperity
5419324,crumpler
5431732,glen ferris
5426428,fairlea
5460628,omar
5466748,raleigh
5440156,institute
5461684,pageton
5472292,scarbro
5482564,valley bend
5419060,crooked creek
5418508,crab orchard
5462488,pea ridge
5447788,littleton
5455372,montcalm
5443828,kimberly
5400196,accoville
5410420,brookhaven
5473876,shrewsbury
5419516,culloden
5442292,justice
5419300,crum
5463988,piney view
5405260,beaver
5433124,green bank
5405788,belington
5435428,harrisville
5462764,pennsboro
5474788,smithfield
5471620,sand fork
5426932,farmington
5464228,pleasant valley
5420500,davy
5430196,gary
5443780,kimball
5483500,vienna
5473636,shinnston
5477188,stonewood
5400748,albright
5402908,arthurdale
5400460,adrian
5416132,clifton
5421964,dorothy
5434852,hansford
5438092,hollygrove
5442388,kanawha
5467972,reynoldsville
5469244,rock cave
5411188,buckhannon
5486836,whitesville
5415676,clay
5456404,mount hope
5462356,pax
5468596,ripley
5405836,belle
5413924,cedar grove
5416012,clendenin
5422564,dunbar
5452228,masontown
5467636,reedsville
5470588,rowlesburg
5429044,franklin
5406988,beverly
5454100,mill creek
5406340,benwood
5431492,glen dale
5456020,moundsville
5435500,hartford city
5443492,keyser
5443300,kermit
5487508,williamson
5476516,star city
5471356,st. marys
5414524,chapmanville
5404276,barboursville
5414308,ceredo
5403292,athens
5409796,bramwell
5480932,triadelphia
5451676,marlinton
5404204,bancroft
5424292,eleanor
5487988,winfield
5449492,mabscott
5485804,west hamlin
5405452,beech bottom
5428204,follansbee
5408932,bolivar
5401396,alum creek
5401996,ansted
5435596,harts
5409676,bradley
5420164,daniels
5458372,new cumberland
5471284,st. george
5484172,wallace
5471380,salem
5424364,elizabeth
5432908,grant town
5420428,davis
5439460,huntington
5426452,fairmont
5432044,glenville
5485876,west liberty
5404876,bath (berkeley springs)
5485156,weirton
5458420,newell
5408764,bluewell
5450860,mallory
5456342,mount gay-shamrock
5428444,fort ashby
5487316,wiley ford
5467396,red jacket
5414775,cheat lake
5421316,despard
5465284,powellton
5452420,matoaka
5413684,cass
5404780,bartow
5423140,east dailey
5475796,spelter
5488276,wolf summit
5480476,tioga
5409100,boomer
5426812,falls view
5443852,kincaid
5413468,carolina
5439676,idamay
5484916,waverly
5407204,big chimney
5417380,comfort
5482852,van
5409868,brandywine
5436292,helen
5430724,ghent
5445292,lashmeet
5469844,roderfield
5446420,lesage
5436484,henlawson
5457916,neibert
5401660,amherstdale
5455132,monaville
5426716,falling waters
5476084,springfield
5467228,raysal
5440444,itmann
5411212,bud
5452372,matheny
5431756,glen fork
5441010,jefferson
5418124,cottageville
5409964,brenton
5459668,norton
5479545,teays valley
5416516,coal city
5417140,colliers
5478796,switzer
5408956,bolt
5404732,bartley
5419108,cross lanes
5474356,sissonville
5475868,sprague
5419588,cunard
5430316,gatewood
5467204,raymond city
5463484,pickens
5453692,middleway
5454580,mineralwells
5408836,boaz
5449156,lubeck
5433604,greenville
5433436,green spring
5467108,ravenswood
5452060,martinsburg
5430364,gauley bridge
5439532,hurricane
5439652,iaeger
5436220,hedgesville
5455588,moorefield
5463292,philippi
5480020,thomas
5471212,st. albans
5462956,petersburg
5443180,kenova
5401900,anmoore
5448748,lost creek
5427868,flatwoods
5420212,danville
5427028,fayetteville
5468260,ridgeley
5432932,granville
5424844,ellenboro
5415028,chesapeake
5486620,white hall
5443516,keystone
5459068,nitro
5428516,fort gay
5465668,prince
5485972,weston
5458180,nettie
5440636,jacksonburg
5406748,berwind
5473108,shady spring
5406940,bethlehem
5450932,man
5438476,hooverson heights
5430777,gilbert creek
5416612,coal fork
5440828,jane lew
5470156,ronceverte
5465692,princeton
5423524,east view
5430148,garten
5432716,grafton
5475172,sophia
5418604,craigsville
5484940,wayne
5437948,holden
5427940,flemington
5474740,smithers
5475292,south charleston
5413525,carpendale
5485996,westover
5461636,paden city
5487556,williamstown
5463772,pinch
5449564,macarthur
5458684,new martinsville
5486812,white sulphur springs
5439412,huntersville
5429740,galloway
5406052,belva
5471476,salt rock
5483332,verdunville
5444188,kistler
5469100,robinette
5403460,aurora
5448148,logan
5421628,dixie
5467252,reader
5465596,prichard
5414630,charlton heights
5437036,hico
5480764,tornado
5486116,west union
5473252,shannondale
5455468,montgomery
5407516,big sandy
5410876,bruno
5414716,chauncey
2252320,morse
2248085,mamou
2213260,castor
2250010,merryville
2236150,hosston
2203390,atlanta
2202165,angie
2221450,downsville
2221835,dubberly
2228660,georgetown
2236885,ida
2262770,provencal
2217215,converse
2239755,kinder
2264100,reeves
2240735,lafayette
2218790,cullen
2237410,iota
2208920,bossier city
2260495,pine prairie
2270595,simpson
2237935,jamestown
2260530,pineville
2209480,bridge city
2273570,sugartown
2251795,montz
2276475,trout
2251800,moonshine
2239720,killona
2205255,bayou corne
2279100,waggaman
2205105,bawcomville
2258150,oretta
2223620,elton
2225335,fenton
2224775,evergreen
2278540,vienna
2207205,bienville
2230690,grand cane
2245460,longstreet
2233735,heflin
2275670,tickfaw
2215780,clarks
2237830,jackson
2282215,wilson
2218125,covington
2267495,st. joseph
2279940,waterproof
2210075,broussard
2227435,french settlement
2208535,bonita
2216655,collinston
2251410,monroe
2252250,morrow
2248890,marthaville
2260565,pioneer
2229990,good pine
2229640,golden meadow
2205945,belcher
2229010,gilliam
2207030,bernice
2243920,lillie
2262245,powhatan
2267880,saline
2221170,dodson
2231250,grayson
2241155,lake charles
2211930,calvin
2257205,oak ridge
2256170,north vacherie
2237270,inniswold
2256855,oak hills place
2249170,mathews
2253545,natchitoches
2240420,labadieville
2203810,avondale
2265150,river ridge
2243395,leonville
2224460,estherwood
2210985,buras
2255140,new sarpy
2228345,garyville
2211825,calhoun
2229045,gillis
2229395,gloster
2265290,roanoke
2243255,lemannville
2271190,sorrel
2220050,delacroix
2259375,paulina
2249940,merrydale
2255525,norco
2275180,terrytown
2202550,arabi
2205350,bayou goula
2274235,supreme
2222640,echo
2205000,baton rouge
2263890,reddell
2270630,simsboro
2228835,gibsland
2232055,gueydan
2266060,rosedale
2215850,clayton
2269455,shongaloo
2225860,florien
2228940,gilbert
2255000,new orleans
2233875,henderson
2248610,maringouin
2255910,north hodge
2247560,madisonville
2276685,turkey creek
2212000,cameron
2219490,darrow
2218295,creola
2226350,forest
2201780,ama
2232650,hall summit
2274760,tangipahoa
2222850,edgefield
2270665,singer
2280010,watson
2224215,eros
2279870,washington
2280360,welcome
2263120,quitman
2235100,hodge
2270385,sikes
2201815,amelia
2248400,mansura
2271820,south mansfield
2200100,abbeville
2224565,eunice
2253510,natchez
2235870,homer
2278820,vinton
2280430,welsh
2249905,mer rouge
2258780,palmetto
2268125,sarepta
2248225,mandeville
2263680,rayville
2210950,bunkie
2248750,marksville
2231565,greensburg
2260985,plaucheville
2214660,cheneyville
2261473,point place
2227540,frierson
2255074,new orleans station
2238092,jean lafitte
2221765,dry prong
2200835,albany
2244235,lisbon
2270525,simmesport
2249870,mermentau
2229220,glenmora
2225160,farmerville
2259165,parks
2250885,minden
2278715,ville platte
2231915,gretna
2202655,arcadia
2272800,stanley
2233210,harrisonburg
2243010,leesville
2215990,clinton
2231705,greenwood
2216830,columbia
2251970,moreauville
2270000,shreveport
2248470,many
2224180,erath
2282495,winnsboro
2230760,grand coteau
2242800,lecompte
2261825,port barre
2232930,harahan
2260670,plain dealing
2218650,crowley
2244655,livingston
2221800,dubach
2253370,napoleonville
2205210,bayou cane
2242030,laplace
2220890,deville
2232510,hahnville
2209165,boyce
2283125,woodworth
2283685,zwolle
2201920,anacoco
2254175,new llano
2214135,chalmette
2250395,midway
2222610,eastwood
2224390,estelle
2218335,crescent
2260600,pitkin
2263645,rayne
2244690,livonia
2267600,st. martinville
2201885,amite city
2203110,arnaudville
2273010,start
2211580,cade
2205260,bayou country club
2279275,wallace
2220820,destrehan
2205525,bayou vista
2206260,belle rose
2251550,montegut
2224250,erwinville
2249800,meraux
2238880,joyce
2241470,lakeshore
2245530,longville
2205315,bayou gauche
2267355,st. james
2266200,rosepine
2233245,harvey
2206750,belmont
2260075,pierre part
2269225,shenandoah
2262280,poydras
2267635,st. maurice
2240210,kraemer
2230515,grambling
2266655,ruston
2256540,oakdale
2261580,pollock
2227190,franklinton
2277910,varnado
2268475,scott
2238355,jennings
2241050,lake arthur
2283335,youngsville
2221590,doyline
2270175,sibley
2272485,springhill
2213960,central
2210705,bryceland
2252740,mount lebanon
2264905,ringgold
2248925,martin
2239085,keachi
2251690,montpelier
2281165,westwego
2239475,kenner
2238075,jeanerette
2245670,loreauville
2254035,new iberia
2232020,grosse tete
2281375,white castle
2214485,chatham
2238670,jonesboro
2264765,ridgecrest
2278470,vidalia
2238775,jonesville
2256295,norwood
2270770,slaughter
2270245,sicily island
2203320,athens
2204615,baskin
2282565,wisner
2226140,folsom
2273955,sun
2253930,newellton
2232755,hammond
2239545,kentwood
2261615,ponchatoula
2237445,iowa
2273640,sulphur
2262647,prien
2240280,krotz springs
2249730,melville
2209340,breaux bridge
2252040,morgan city
2264975,rio
2259795,perry
2220190,delhi
2221388,dorseyville
2220435,denham springs
2224145,epps
2239650,kilbourne
2250325,midland
2264660,richwood
2273255,sterlington
2280955,west monroe
2252075,morganza
2255105,new roads
2279240,walker
2252565,mound
2264590,richmond
2204685,bastrop
2251830,mooringsport
2265710,rodessa
2278890,vivian
2272170,spearsville
2213925,centerville
2249240,maurice
2221240,donaldsonville
2271225,sorrento
2236255,houma
2212280,campti
2215745,clarence
2229745,goldonna
2265325,robeline
2207100,berwick
2227155,franklin
2259340,patterson
2258045,opelousas
2270805,slidell
2244900,lockport
2220155,delcambre
2203985,baker
2241400,lake providence
2237025,independence
2272415,springfield
2239685,killian
2251645,monticello
2278680,village st. george
2280920,westminster
2218930,cut off
2220680,des allemands
2242135,larose
2273395,stonewall
2277490,urania
2223235,elizabeth
2272092,south vacherie
2214520,chauvin
2283405,zachary
2200975,alexandria
2261055,pleasant hill
2246370,lucky
2223725,empire
2262070,port sulphur
2246615,luling
2278855,violet
2258920,paradis
2267740,st. rose
2213575,cecilia
2222722,eden isle
2212665,carencro
2255420,noble
2203145,ashland
2246755,lydia
2223567,elmwood
2240840,lafitte
2250115,metairie
2208710,boothville
2215150,choctaw
2265850,romeville
2209095,bourg
2205378,bayou l'ourse
2278015,venice
2276440,triumph
2208150,bogalusa
2232405,hackberry
2230900,grand point
2250990,minorca
2213855,center point
2263855,red chute
2210145,brownfields
2257705,old jefferson
2214100,chackbay
2228065,galliano
2258745,paincourtville
2233490,hayes
2272975,starks
2279310,wallace ridge
2238845,jordan hill
2272310,spokane
2225545,fifth ward
2240595,lacassine
2223025,egan
2241645,lakeview
2278050,ventress
2212840,carlyss
2250815,milton
2206120,belle chasse
2226665,fort jesup
2268300,schriever
2240878,lafourche crossing
2261160,pleasure bend
2274550,taft
2264310,reserve
2226746,fort polk north
